,0
1204,0.0
1205,0.03953083875663527
1206,-0.023530497410194112
1207,-0.016000341346441155
1208,0.0
1209,0.031748698314580326
1210,0.0
1211,0.0
1212,0.007782140442054941
1213,-0.015625317903080832
1214,0.031010236742560288
1215,-0.007662872745569149
1216,-0.04725288485054557
1217,0.0
1218,0.0
1219,0.023905520853554435
1220,0.00784317746102589
1221,0.0
1222,-0.00784317746102589
1223,-0.023905520853554435
1224,0.0
1225,0.0
1226,0.008032171697264279
1227,-0.01612938192988364
1228,0.055350095083164935
1229,0.04512043528046966
1230,-0.07637297878457408
1231,0.0
1232,0.0
1233,0.0
1234,-0.024097551579060517
1235,0.0
1236,0.01612938192988364
1237,-0.03252319170556006
1238,0.0
1239,0.0
1240,0.0
1241,0.08701137698962985
1242,-0.0229895182246988
1243,0.0
1244,-0.007782140442054941
1245,0.0
1246,0.0
1247,-0.00784317746102589
1248,-0.04839654086185022
1249,0.008230499136515468
1250,0.03226086221822147
1251,-0.016000341346441155
1252,0.0
1253,0.0
1254,0.008032171697264279
1255,-0.024292692569044594
1256,0.024292692569044594
1257,0.0
1258,-0.008032171697264279
1259,0.0
1260,0.0
1261,0.07006756261671698
1262,-0.07006756261671698
1263,-0.016260520871780315
1264,0.0
1265,0.008163310639160953
1266,0.0
1267,0.0
1268,-0.01639380977567642
1269,-0.05085841723349108
1270,0.0257524961024147
1271,-0.0702042586732484
1272,-0.01834913866819654
1273,0.0
1274,0.0
1275,0.2946025152963546
1276,-0.2672035411082402
1277,-0.09440968447107476
1278,-0.05077232537342326
1279,0.0
1280,0.0
1281,0.0
1282,0.040821994520255166
1283,-0.07257069283483537
1284,0.03174869831458021
1285,0.040821994520255166
1286,-0.020202707317519466
1287,0.0
1288,0.0
1289,0.08786135579133433
1290,0.05455898425043425
1291,-0.11226730187108103
1292,0.009852296443011638
1293,-0.02985296314968118
1294,0.0
1295,0.0
1296,0.02985296314968118
1297,-0.01980262729617973
1298,0.04879016416943204
1299,-0.009569451016150712
1300,-0.0096619109117369
1301,0.0
1302,0.0
1303,0.019231361927887613
1304,-0.009569451016150712
1305,-0.0096619109117369
1306,0.0096619109117369
1307,-0.03922071315328133
1308,0.0
1309,0.0
1310,0.0
1311,-0.15082288973458366
1312,0.022989518224698774
1313,0.07654007712233431
1314,0.010471299867295412
1315,0.0
1316,0.0
1317,0.060624621816434895
1318,-0.02985296314968118
1319,0.020000666706669543
1320,0.18890052789199707
1321,0.13045288839743513
1322,0.0
1323,0.0
1324,-0.29974494490105585
1325,-0.1021294950763798
1326,-0.043963123421116135
1327,0.1264841471091196
1328,-0.020000666706669543
1329,0.0
1330,0.0
1331,0.04927104900678278
1332,-0.03922071315328133
1333,-0.020202707317519466
1334,0.05942342047080079
1335,-0.029270382300113237
1336,0.0
1337,0.0
1338,0.0
1339,0.04831857727080773
1340,-0.09909090264423098
1341,0.0206192872027357
1342,-0.0206192872027357
1343,0.0
1344,0.0
1345,0.030771658666753715
1346,-0.04124295853404913
1347,0.0
1348,0.05129329438755058
1349,0.01980262729617973
1350,0.0
1351,0.0
1352,0.08455738802806312
1353,-0.13481922280895142
1354,0.0
1355,0.030459207484708574
1356,-0.01005033585350145
1357,0.0
1358,0.0
1359,0.02985296314968118
1360,-0.009852296443011638
1361,0.019608471388376337
1362,0.04740223889458396
1363,-0.04740223889458396
1364,0.0
1365,0.0
1366,0.0096619109117369
1367,0.11778303565638337
1368,-0.05264373348542184
1369,-0.08455738802806312
1370,-0.02985296314968118
1371,0.0
1372,0.0
1373,0.0
1374,-0.010152371464018015
1375,0.010152371464018015
1376,0.02985296314968118
1377,-0.01980262729617973
1378,0.0
1379,0.0
1380,0.0
1381,0.0769610411361284
1382,0.009216655104924018
1383,-0.04695698308777108
1384,-0.05942342047080079
1385,0.0
1386,0.0
1387,0.04000533461369919
1388,-0.02985296314968118
1389,0.0
1390,0.02985296314968118
1391,-0.009852296443011638
1392,0.0
1393,0.0
1394,0.019608471388376337
1395,-0.049761509559063895
1396,-0.010256500167189108
1397,0.050261834780888304
1398,0.009756174945364699
1399,0.0
1400,0.0
1401,-0.009756174945364699
1402,-0.04000533461369919
1403,0.0
1404,0.020202707317519466
1405,-0.020202707317519466
1406,0.0
1407,0.0
